Sublect Id,Min X-Wrist,Min Y-Wrist,Min Z-Wrist,Min M-Wrist,Max X-Wrist,Max Y-Wrist,Max Z-Wrist,Max M-Wrist,Range X-Wrist,Range Y-Wrist,Range Z-Wrist,RangeM-Wrist,Mean X-Wrist,Mean Y-Wrist,Mean Z-Wrist,Mean M-Wrist,StDev X-Wrist,StDev Y-Wrist,StDev Z-Wrist,StDev M-Wrist,RMS X-Wrist,RMS Y-Wrist,RMS Z-Wrist,RMS M-Wrist,Activity
4,-3.565264432,-10.11325301,4.769452094,6.903340242,-1.85335409,6.001204819,7.276724039,11.85393081,1.711910342,16.11445783,2.507271945,4.95059057,-2.758703452,-2.594685886,6.16537625,9.287360854,0.461185566,6.084388595,0.568293344,1.743185578,2.796308064,6.564382061,6.19104632,9.446666352,ER
4,-3.655885099,-10.25301205,4.662561675,6.889279049,-1.767586078,6.359036145,7.59921113,12.02688831,1.888299021,16.61204819,2.936649455,5.137609261,-2.688313597,-2.654921223,6.110623902,9.380366995,0.52878508,6.215909016,0.662510289,1.552984498,2.739040326,6.715035975,6.14588413,9.506100241,ER
4,-9.126831087,0.256626506,-3.768872633,8.354052248,-7.740200274,2.781927711,0.29180436,9.162064392,1.386630813,2.525301205,4.060676994,0.808012144,-8.379624104,1.634051205,-1.620470059,8.836014956,0.435420324,0.815167832,1.337544949,0.222899998,8.390787871,1.823818988,2.095849916,8.838790849,IR
4,-8.986607764,0.603614458,-3.706726908,8.450376448,-7.829237079,2.807228916,-0.072558807,9.202250588,1.157370685,2.203614458,3.634168101,0.751874141,-8.351384754,1.744357713,-1.798144287,8.842532768,0.381771449,0.75997413,1.231403118,0.200078205,8.35998349,1.900581451,2.174469918,8.84476417,IR
4,-9.059240158,0.557831326,-3.727980494,8.360609452,-7.678504737,3.048795181,-0.014723179,9.219876307,1.380735421,2.490963856,3.713257315,0.859266856,-8.332288283,1.84975995,-1.796337778,8.864117477,0.461689251,0.861723279,1.265979578,0.228213156,8.345264347,2.038483847,2.192423431,8.86705324,IR
4,-9.131872551,0.512048193,-3.749234079,8.270842456,-7.527772394,3.290361446,0.04311245,9.237502026,1.604100157,2.778313253,3.792346529,0.96665957,-8.313191811,1.955162187,-1.794531268,8.885702186,0.541607052,0.963472427,1.300556037,0.256348107,8.330545204,2.176386243,2.210376943,8.88934231,IR
4,-9.113140285,0.426506024,-3.457670683,8.399388417,-7.644983744,3.23253012,0.195057372,9.196706993,1.468156542,2.806024096,3.652728055,0.797318576,-8.354419999,1.893271548,-1.698468291,8.875396263,0.507412695,0.989139381,1.164904562,0.21596452,8.369578253,2.132562217,2.054487821,8.877982989,IR
4,-9.208234292,0.195180723,-3.553275961,8.407262462,-7.623162893,3.051807229,0.303488239,9.21296468,1.5850714,2.856626506,3.8567642,0.805702218,-7.623162893,3.051807229,0.303488239,9.21296468,0.491534432,0.955838756,1.341210235,0.239158027,9.208234292,3.051807229,3.553275961,9.21296468,IR
4,-9.048982025,0.710843373,-3.657725186,8.115928495,-7.640205782,2.960240964,0.269678715,9.436417692,1.408776243,2.24939759,3.927403901,1.320489197,-8.35599226,1.929468694,-1.67269128,8.872761684,0.429756756,0.756526276,1.324821018,0.299861283,8.366855431,2.070217128,2.127034059,8.877744232,IR
4,-9.272729435,0.5,-3.04858864,8.324102824,-7.682444809,3.431325301,0.242002295,9.297508934,1.590284625,2.931325301,3.290590935,0.973406109,-8.430955141,1.949731233,-1.290773512,8.894037175,0.528178791,1.044154224,1.13275299,0.238931841,8.447229459,2.207925887,1.711573879,8.897196604,IR
4,-9.063423475,0.63253012,-2.764951234,8.386263639,-7.828950571,3.245783133,0.230189329,9.104499469,1.234472904,2.613253012,2.995140562,0.71823583,-8.329137432,2.174763339,-1.387499078,8.82615027,0.394215138,0.90875728,0.980544241,0.19244074,8.338294839,2.353866656,1.693945585,8.828210504,IR
4,-9.303654228,0.986746988,-2.98195066,8.382538936,-7.639423226,3.421686747,0.582814114,9.402389494,1.664231002,2.434939759,3.564764773,1.019850559,-8.383907997,2.203873957,-1.258029745,8.881854952,0.475569336,0.863979904,1.129262798,0.237513172,8.397178098,2.364748966,1.684711938,8.884981261,IR
4,-0.893629068,-14.09759036,-0.273069421,4.241506246,1.200344598,1.444578313,9.625484796,14.82935248,2.093973666,15.54216867,9.898554217,10.58784623,0.088691542,-6.787482397,4.531466944,9.711720699,0.646093081,5.2013395,2.701626837,2.588448769,0.647982414,8.530679932,5.266705876,10.04642086,Extensor
4,-0.974672746,-12.11204819,1.713680436,5.834399752,0.845906674,1.626506024,9.641187608,12.89295385,1.82057942,13.73855422,7.927507172,7.058554098,-0.263037382,-5.840557229,5.498031662,9.608875863,0.437426978,5.353686135,2.084290244,2.218848623,0.508074055,7.900366418,5.875228903,9.858612653,Extensor
4,-0.869735242,-12.59879518,1.138287435,4.735103212,0.999585495,2.201204819,9.152805508,14.18942512,1.869320736,14.8,8.014518072,9.454321907,-0.241685731,-5.806604195,5.593693894,9.616760621,0.455531925,5.374607866,2.120423598,2.414494972,0.513185623,7.889641287,5.977465936,9.911604217,Extensor
4,-1.366870539,-12.35783133,2.134248422,5.212244603,0.506300207,1.885542169,8.978800918,13.78002327,1.873170746,14.24337349,6.844552496,8.567778664,-0.563577562,-6.357619668,5.544007691,9.658903067,0.475382725,4.921997249,1.787059223,2.350587761,0.735224117,8.019850723,5.821206529,9.937052157,Extensor
4,-1.703572999,-11.61686747,2.345760184,5.801173008,0.637411963,0.904819277,8.959064831,13.03628554,2.340984962,12.52168675,6.613304647,7.235112534,-0.651521182,-6.332432432,5.736724582,9.60926825,0.564768245,4.591078129,1.662834749,2.235883972,0.859728276,7.803387795,5.969728905,9.86253806,Extensor
4,-1.30728545,-12.05903614,3.244030407,4.359321519,0.047904829,0.924096386,8.663327596,14.06715873,1.355190279,12.98313253,5.419297189,9.707837214,-0.565570575,-6.295995249,5.900290781,9.614933265,0.320810359,4.733186941,1.484801551,2.604619449,0.64910692,7.856658243,6.081695137,9.956677874,Extensor
4,-2.030316066,-11.38313253,3.91526965,5.828520425,-0.365956081,1.531325301,9.132498566,13.24100797,1.664359984,12.91445783,5.217228916,7.412487549,-0.973502063,-5.822077041,6.209667442,9.599711075,0.421405576,4.850930762,1.194945487,2.47365136,1.0596168,7.556234534,6.322005478,9.908946532,Extensor
4,-1.59933976,-11.46024096,3.705258176,5.450083379,0.414503784,1.65060241,8.392581756,13.71584769,2.013843544,13.11084337,4.68732358,8.265764307,-0.531626044,-6.146172927,6.164522586,9.648071566,0.477524779,4.709800931,1.18792514,2.557620955,0.712251911,7.722140718,6.276284921,9.976498006,Extensor
4,-0.916809842,-10.95783133,3.74983362,5.815983644,0.306687564,1.597590361,8.90454389,12.69113064,1.223497406,12.55542169,5.15471027,6.875147001,-0.27729361,-5.87730381,6.229654758,9.615960184,0.327170542,4.751944045,1.307540226,2.257957662,0.427183585,7.537806313,6.363580463,9.874014692,Extensor
4,-1.036034726,-11.76385542,4.075556512,5.381527802,0.192756484,1.125301205,9.686233505,13.52504071,1.228791211,12.88915663,5.610676994,8.143512912,-0.325548992,-5.636176707,6.418667355,9.655093621,0.355915705,4.832373324,1.454146943,2.274135946,0.48059247,7.403172432,6.579182323,9.915824283,Extensor
4,-9.815935864,-11.39277108,-2.820613884,4.981368159,3.940554984,8.268674699,4.643350545,14.6636511,13.75649085,19.66144578,7.463964429,9.682282938,-3.550854871,-1.434623239,1.234160686,9.536389343,4.216092288,7.579184839,2.214687328,2.17544219,5.49848754,7.682146363,2.527137931,9.779323294,Flexor
4,-10.71657456,-11.60963855,-2.841881813,4.05896189,4.373243457,7.01686747,5.684486517,15.34422041,15.08981802,18.62650602,8.52636833,11.28525852,-3.412029883,-2.509236948,0.543128821,9.755025228,4.947129185,7.341798717,3.000548296,3.109196489,5.989058531,7.723588139,3.03435935,10.23376629,Flexor
4,-10.70902918,-11.36506024,-2.893040734,4.516702402,5.066964604,6.756626506,5.575223752,15.1197461,15.77599378,18.12168675,8.468264487,10.60304369,-3.716934267,-2.794085433,0.311125454,9.713863925,4.94987205,6.988484203,2.96991266,2.963015958,6.170036179,7.493497349,2.971209433,10.15135136,Flexor
4,-11.2494092,-11.58554217,-2.811167527,3.708635565,5.945911713,6.344578313,5.517524383,16.118092,17.19532091,17.93012048,8.32869191,12.40945644,-3.822966933,-3.163004191,0.040077016,9.83028986,5.435062642,6.793039983,2.906890528,3.366100804,6.620717194,7.459786014,2.891326814,10.38470386,Flexor
4,-11.72888266,-12.30361446,-3.52402467,2.538013922,5.763738544,6.351807229,5.023545611,17.13137901,17.49262121,18.65542169,8.547570281,14.59336509,-3.868986996,-3.588181297,-0.139343872,10.0398402,5.501534995,7.053225678,3.020186768,3.914435525,6.698927346,7.8759634,3.005387697,10.76748728,Flexor
4,-11.45654404,-11.85180723,-3.052119908,1.926922857,7.468684287,5.465060241,4.78224039,16.03460411,18.92522833,17.31686747,7.834360298,14.10768126,-4.029106546,-4.236507476,-0.40390799,10.06842197,5.98577216,6.416476503,2.522147548,3.939056368,7.185505381,7.656574176,2.539237801,10.80288592,Flexor
4,-11.53995613,-11.92409639,-3.576706827,2.735093701,8.245508968,5.134939759,5.66649455,16.81960217,19.7854651,17.05903614,9.243201377,14.08450846,-4.157649216,-4.330005737,-0.315564913,10.04913296,6.022332195,6.098972132,2.743145953,3.91905208,7.288536506,7.45007274,2.744968013,10.77781043,Flexor
4,-11.43633936,-12.30120482,-2.913221457,2.273624995,7.639866765,5.579518072,4.425091796,16.46314927,19.07620613,17.88072289,7.338313253,14.18952428,-3.970887349,-4.533188568,-0.610961754,10.10634354,5.933219633,6.357229136,2.475682726,3.940727772,7.110675301,7.777803446,2.535943951,10.83913933,Flexor
4,-11.650383,-12.66987952,-3.340636833,2.292475341,7.286598974,5.815662651,4.415768789,17.2804783,18.93698198,18.48554217,7.756405622,14.98800296,-3.972619696,-4.34118697,-0.309152235,10.18664051,6.087491118,6.583312545,2.592985382,4.148928952,7.237524077,7.851805308,2.595407717,10.98948327,Flexor
4,-11.95874023,-12.85060241,-2.682223178,1.295421653,8.630542594,4.285542169,5.097914515,16.69739564,20.58928282,17.13614458,7.780137694,15.40197399,-3.956960186,-4.643373494,-0.212834194,10.25140778,6.393192893,6.257370433,2.438535659,4.16164372,7.485853627,7.761691759,2.433127721,11.05450017,Flexor
5,-3.072304908,-11.95662651,0.929331612,4.790096071,-1.064698137,7.793975904,9.07261331,14.60579854,2.007606771,19.75060241,8.143281698,9.815702468,-1.991500671,-4.364905777,5.071193051,9.814104883,0.465750652,7.103588093,2.485421256,2.942123478,2.044558025,8.298580047,5.640489463,10.2402036,Abduction
5,-2.8528316,-11.74216867,-0.315163511,4.527532199,-0.996437474,7.802409639,8.849102123,14.65961109,1.856394126,19.54457831,9.164265634,10.13207889,-1.711885792,-3.934356175,5.38185362,9.836366666,0.57526068,7.273873491,3.023299412,3.495231054,1.804524068,8.219591673,6.161320469,10.42975859,Abduction
5,-2.037646554,-13.41807229,0.388052209,3.896484516,-1.302793566,7.759036145,9.525524957,16.58108239,0.734852988,21.17710843,9.137472748,12.68459787,-1.657150913,-4.247745822,5.317124998,10.03122513,0.19793626,7.726859771,2.916169286,3.979711573,1.668740842,8.762689821,6.05299096,10.77998741,Abduction
5,-2.782978124,-13.02891566,0.369816408,2.782849228,-1.049994341,7.344578313,9.413743546,16.158832,1.732983782,20.37349398,9.043927137,13.37598278,-1.740044694,-4.336027983,5.503417495,9.915890372,0.382898801,7.266320718,2.86811933,3.769116439,1.781011602,8.41123962,6.195242807,10.59726322,Abduction
5,-3.069450087,-13.0060241,0.869549627,4.113155135,-1.206810495,7.744578313,9.099698795,15.9290994,1.862639592,20.75060241,8.230149168,11.81594427,-1.772988696,-3.662391103,5.564755903,9.860546816,0.494241478,7.449306595,2.599129659,3.465250987,1.839566656,8.249336438,6.133355758,10.44287365,Abduction
5,-2.631834694,-13.29879518,-0.164007458,3.621157357,-0.617208333,7.84939759,9.582679289,16.42946656,2.014626361,21.14819277,9.746686747,12.8083092,-1.555286078,-3.883715507,5.412899478,10.00369032,0.513961153,7.652247275,3.202964918,3.864522738,1.636707142,8.526175494,6.276384113,10.71295834,Abduction
5,-2.566042611,-13.48674699,-1.632644865,2.269855478,-0.215660356,8.637349398,9.554234079,16.59565101,2.350382256,22.12409639,11.18687894,14.32579553,-1.623281281,-3.930620945,4.869934154,10.15497921,0.624375236,7.934502789,3.850055421,3.98602814,1.737495021,8.799861165,6.189599372,10.89805422,Abduction
5,-2.27257394,-13.28795181,-1.103528399,2.62861997,-0.761345387,8.284337349,9.784411933,16.55099995,1.511228554,21.57228916,10.88794033,13.92237998,-1.652272906,-3.764263506,5.213265319,10.09727443,0.365463221,7.857148085,3.627774051,4.025313456,1.691571717,8.654983165,6.334556794,10.85802736,Abduction
5,-2.844143206,-13.1373494,0.889099254,3.67567737,-0.415320633,8.706024096,9.339561102,16.18047189,2.428822574,21.84337349,8.450461847,12.50479452,-1.812503051,-2.821296453,5.122013648,9.972563193,0.646366069,8.212064179,2.806081138,3.587819784,1.922777172,8.628318539,5.830798613,10.58976701,Abduction
5,-2.1524002,-13.27228916,-0.671861733,3.422879171,-0.916636631,8.501204819,9.197099828,16.20054264,1.235763569,21.77349398,9.868961561,12.77766347,-1.644348333,-4.199478997,4.766795677,10.00425319,0.365567201,7.726417334,3.228432912,3.528394472,1.683958099,8.747938349,5.744934441,10.60030245,Abduction
5,-8.482504428,-0.890361446,-1.379520941,4.018288405,11.1205659,7.460240964,2.054790591,11.23203541,19.60307032,8.35060241,3.434311532,7.213747002,3.689971388,2.958945783,0.216176456,9.070711296,7.253515134,3.126031067,1.154351599,1.760834521,8.097635588,4.290137469,1.167305992,9.237942677,EE
5,-8.439450291,-0.975903614,-0.714059094,3.853804287,11.0270328,7.855421687,1.180981067,11.36967053,19.46648309,8.831325301,1.895040161,7.515866247,2.896169771,3.529950789,0.251363401,9.047898236,7.330408223,3.312463153,0.583677818,1.795631793,7.833636109,4.82477188,0.631715955,9.221894785,EE
5,-9.568825447,-0.446987952,-1.164566839,2.194864033,11.28435297,7.06626506,2.31356856,11.83997235,20.85317842,7.513253012,3.478135399,9.645108315,3.317516059,2.850586345,0.222307095,9.041195957,7.579789452,2.922195597,1.171289397,1.989188888,8.227580335,4.068318235,1.184502868,9.254584727,EE
5,-8.365715917,-0.454216867,-0.949391853,4.247080473,11.1266899,7.296385542,2.445002869,11.17079529,19.49240582,7.75060241,3.394394722,6.923714815,3.285214971,3.330511657,0.700693796,9.069694853,7.280302712,3.044229075,1.071874341,1.657608247,7.943997534,4.498809133,1.274741319,9.217990338,EE
5,-8.771789871,-0.738554217,-0.48394148,3.42099832,11.58517527,7.292771084,1.995413081,11.58647483,20.35696515,8.031325301,2.479354561,8.165476511,2.863542424,3.113253012,0.772667155,9.028345526,7.516034008,3.207711945,0.747188291,1.858325166,7.995452062,4.454516144,1.071335806,9.21508156,EE
5,9.086733136,0.393975904,-0.412444062,9.104616752,11.22970236,7.225301205,2.25921113,11.23586499,19.56232305,8.034939759,3.210972461,7.246104778,2.728079196,3.417012048,0.499326793,9.043125392,7.513637407,2.978541914,1.047511005,1.780435996,7.946347162,4.519888691,1.154112716,9.2144345,EE
5,-8.761860691,-0.168674699,-1.141133104,3.681520071,11.26963055,7.495180723,1.866144578,11.30072269,20.03149124,7.663855422,3.007277682,7.619202617,2.666261967,3.760100141,0.310562212,9.069217371,7.439870955,2.858535081,0.925167713,1.634160891,7.857593761,4.71205434,0.970189745,9.213387214,EE
5,-9.162137581,-0.36746988,-1.278889845,2.741525622,11.41827788,7.343373494,1.902633391,11.51081653,20.58041546,7.710843373,3.181523236,8.769290903,2.783753549,3.219846955,0.390802515,9.053024257,7.612843268,3.00700813,1.061128346,1.887647899,8.057387021,4.391733348,1.124056869,9.245123647,EE
5,-9.363182231,-1.079518072,-0.903204246,2.639476121,11.53227419,6.919277108,2.479624211,11.55144949,20.89545642,7.998795181,3.382828457,8.911973368,2.725931604,2.976392055,0.710306089,9.031610186,7.673550453,3.025204612,1.110207999,1.898585277,8.094341132,4.229314221,1.311655557,9.226369679,EE
5,-8.587052262,-1.048192771,-0.987079748,3.383258514,11.24045977,7.089156627,2.400952381,11.26559602,19.82751203,8.137349398,3.388032129,7.882337502,-0.761774052,4.474854975,1.140166911,9.125698157,7.380206927,2.974044068,1.079098889,1.590440435,7.385352105,5.365386062,1.566414061,9.261989328,EE
5,-4.894750231,-8.646987952,-10.54991968,5.188782368,-0.389980942,8.491566265,0.616207688,12.45680454,4.504769288,17.13855422,11.16612737,7.268022168,-3.037260099,-2.15272357,-5.728980914,9.632138333,1.342621569,6.227150888,3.14663377,1.930053757,3.31695529,6.547172388,6.525570581,9.820933259,EF
5,-5.047450629,-8.974698795,-10.3174498,4.345978322,-0.913246131,8.525301205,0.688760757,13.03253433,4.134204497,17.5,11.00621056,8.686556009,-3.235753404,-2.382520853,-5.489876958,9.642310647,1.366986692,6.438000443,3.058557314,2.291912129,3.508561558,6.818107955,6.272926134,9.90687653,EF
5,-5.364993488,-8.721686747,-10.25240677,4.370742104,-0.726272995,8.006024096,0.70348537,12.72041431,4.638720493,16.72771084,10.95589214,8.349672206,-3.339273996,-2.579770696,-5.546653665,9.599747309,1.399529599,6.175477097,3.11914272,2.350733756,3.616329943,6.646550166,6.351180836,9.878864781,EF
5,-5.290585094,-8.757831325,-10.03118474,4.738148607,-0.841897048,9.339759036,0.707226047,12.87823661,4.448688047,18.09759036,10.73841079,8.140088008,-3.272040129,-1.305039878,-5.139832812,9.584449383,1.444749097,6.796994238,3.098141008,2.023082031,3.572694777,6.873977581,5.990089249,9.79269549,EF
5,-5.412108487,-8.645783133,-10.81551061,3.214033166,-0.789197643,8.042168675,2.200843373,13.81064815,4.622910845,16.68795181,13.01635399,10.59661498,-3.464829111,-2.529265449,-5.217649908,9.579234334,1.495562168,6.210395736,3.614467983,2.641617482,3.769041133,6.659137934,6.33068192,9.931128972,EF
5,-5.802212646,-8.653012048,-10.00017212,4.905029956,-1.217718938,8.495180723,0.339136546,12.3772794,4.584493708,17.14819277,10.33930866,7.472249449,-3.657656383,-2.023352232,-5.174259348,9.509384192,1.427389328,6.365163718,2.865962133,1.97336416,3.922490045,6.634263338,5.904736105,9.709031191,EF
5,-5.654049754,-8.669879518,-10.50393861,3.475799694,-0.917525644,8.677108434,1.026824441,13.7562958,4.73652411,17.34698795,11.53076305,10.28049611,-3.562510969,-2.324374421,-5.0699733,9.574132902,1.590418932,6.455844567,3.23364039,2.45981855,3.896408916,6.814649412,6.00001594,9.880366407,EF
5,-5.638699124,-8.793975904,-10.81113884,3.28700328,-0.930418375,8.404819277,1.586523236,14.04447367,4.708280749,17.19879518,12.39766208,10.75747039,-3.614502496,-2.370274541,-5.162366186,9.624698707,1.553106929,6.396318968,3.461747686,2.686707553,3.92902356,6.77203031,6.199779644,9.986735617,EF
5,-5.707934692,-8.710843373,-10.6975043,3.187829185,-0.72309418,8.839759036,1.98966724,13.81068646,4.984840511,17.55060241,12.68717154,10.62285727,-3.492066273,-2.490520907,-4.829498034,9.590163945,1.593055386,6.511676995,3.546190188,2.552499955,3.833409886,6.926837213,5.976167903,9.919208029,EF
5,-5.480009458,-8.784337349,-10.40468445,3.734853489,-1.220177138,9.173493976,1.490717154,13.65785777,4.259832319,17.95783133,11.89540161,9.923004286,-3.531454417,-1.447564908,-4.700547259,9.577000511,1.45921236,6.951567176,3.249057069,2.27293815,3.817129925,7.052595736,5.701125773,9.839330392,EF
5,-0.607090758,-6.010843373,4.72788296,7.924761557,2.096303728,7.697590361,10.14902754,11.20128693,2.703394486,13.70843373,5.421144578,3.276525375,1.078350342,-1.628619742,7.832395245,9.480532603,0.755817777,4.809295743,1.345126825,0.756544762,1.314948256,5.057552667,7.946062536,9.510406811,ER
